ItemID,Sentiment,SentimentText
11066,1,#yourghettowhen you sign off twitter and go back to bed b/c reading #yourghettowhen has completely deflated your ego  gute nacht.
11067,1,#youtube &quot;Problemas con Twitter&quot; http://bit.ly/n9uq2  jeje video Humoristico 
11068,1,#ytheFk i like dem sorty thick girls but neva got one.  ima change dat one day lol
11069,1,#yum: cheese omelette with faux bacon and hazelnut coffee. 
11070,1,#zendframework 1.8 ??? ??????? ?????????????????? Exception Report ??????????? ?????? 
11071,1,#zunetune is not like #followfriday - You can submit your awesome song recommendations at any time during the week. 
11072,1,$ su @murrydan yeah sorry man  I thought you just wanted to display a widget/plugin thing not everywhere just on one page...
11073,1,"$$$ doesn't buy you respect, so go bark up another tree you obnoxious freak shows!!! good morning! "
11074,1,"$@*$!!##?!! OOWriter, I do *want* the *French* Spelling , please don't switch back to english everytime !! "
11075,1,"(@victoriasmart) Note to self: live in an apartment, and you won't have to deal with gardening/insects "
11076,1,(@vivid_crystal) had a tick  playing in my pants  Gross I feel violated!
11077,1,(@Voodoo15) Boom goes the dynamite...Had the HUGEST brainfart during my exam today.  Dreading to see how bad I got on it now.  
11078,1,(@yesyouu) I need a hug real bad 
11079,1,([url]http://tinyurl.com/4pzmc4[/url]) wer Topt das ????   
11080,1,(= I am the Universe's pupil... dilating. 
11081,1,(2/2) everything but finacially we just dont have it 
11082,1,"(8) its raining its pouring, the old man is snoring, he went to bed with a bump on his head, and couldnt get up in the morning (8) "
11083,1,"(8) need a little time to wake up, wake up, what's the story morning glory? (8) "
11084,1,(8)Breath into my hands or cup them like a glass to drink from..(8) &quot;But I'm a Cheerleader&quot; is a good movie.  Still have no idea who I am.
11085,1,"(A very, very reluctant) Attempt #3 at correcting sleep pattern.. Last attempt made UNSUCCESSFULLY a month ago..  Gud Nite  "
11086,1,"(ACTUALLY) off to sleep! work tomorrow  such a bore , you know you love me xoxo  ??"
11087,1,(Advertising) I mean it! OK!! I DON'T LIKE IT!! 
11088,1,(also) Lisa Mitchell - Neaopolotain Dreams... Love It Love It Love It!! (You may know it... its from the SURF advert) 
11089,1,"(bernice) noting back to your tweet &quot;who is tweeter_totter?&quot; just wanted to let you know, tweeter_totter is the awsomest person alive "
11090,1,(But it's a fun art project  )
11091,1,(clears throat) Nick- (dryly stating) congrats on the championship. I still HATE the Lakers!!! I just knew Orlando was going to delivery! 
11092,1,(COME AND REEEEEEEEEEEESCUE ME) OK ITS THE LAST  BYE BYE 
11093,1,(con) I finally decided to go ahead and treat myself. Last step of order process tells me they cannot be shipped here.   So mean!
11094,0,"(cont) &amp; to @anabagasao, the baptism + reception was perfeeect  I love you and baby Nate!"
11095,1,(cont) and tastes gooood. i dont like too bitter or too sweet.of course!!cofffyy!!  shmellz awesome..i guess! but ya.
11096,0,(cont) talkin all the time about what happened 
11097,1,"(cont.) Small children are not puppies. And cleche sarcasm is so annoying. Bcreative, but then again, that's too harrd "
11098,0,"(cont/.) And since i'm kinda deaf, I listen to music quite loudly. So I already had ppl complaining... Bummer! Had to turn volume down "
11099,0,(contd) heart..  I didn't have that much attention left for him after my tyrannically cute child   For the better part of 7 yrs he was #1
11100,0,"(continued) ...and that was a bit of a disappointment. The story staggered to a halt, with a threat to man's evolution coming to nothing. "
11101,0,"(continues) and never ever think that you'll walk through alone in any dark street of your life... never ever, that's impossible baby "
11102,0,(Disclaimer: I'm a former employee of the AP) 
11103,1,(evilsmirk) (drinking)  :'( (tears) (: http://plurk.com/p/uen93
11104,1,(Fever 37.4) Feeling not a whole lot better than yesturday maybe even a bit worse  I need to write my exams not later SUMMER COMING SOON
11105,1,(G) Lazy Sundays are always the best. Been a recluse this wkend so far. Just been revising and playing BAP...I do enjoy seeing no one 
11106,1,"$@Japh sorry mate, didn't mean to take your name in vain. "
11107,1,$@MarkusQ @bleything I made that mistake once. Named all of our internet servers after TMNT. &quot;Who the hell is donatello?&quot; my users asked. 
11108,1,"$1 Super Saver Saturday is back, plus several NSD sales at Inspiration Lane  http://tinyurl.com/c6aplf"
11109,0,$100 ticket for parking on the street with expired registration 
11110,1,$1000 lex repair .. Perhaps I shouldn't be giving away so many shifts! Eeee .. 
11111,1,$12 Mai Tai inbound. Suddenly having trouble relaxing again 
11112,0,"$15 on pump 10, please. "
11113,1,$1600 dollars for a root canal? Geez! I wished they'd just yank the thing  Omw to the workness...
11114,1,$1600 for 10 days in japan including hotel and round trip.  I can dream.....
11115,1,$170 for a full head of bleached foils and cut. That's suprisingly cheap. Will have lighter hair on Friday~ Yoshhhh. 
11116,0,$2 Miller Lite pints while the NUGGETS stomp the hornets. Hornet fans have to pay full price 
11117,1,$2.99 for gas!!!  Crazy  these gas prices are just going up and up. Makes me wish I bought a turbo diesel.
11118,1,$2000 nlhe event about to start. Sadly no one over 30 but me at the table 
11119,1,$217!!!!! I &lt;3 MY NEW (not real) JOB! 
11120,0,"$250 ticket at bearpaw, ah boo   oh well, new landing new start baby!  Bottles up"
11121,0,$256 and $33. I will not be so careless next time. 
11122,0,$3 a gallon gas prices in Cali right now. Chicago soon to follow.  Ride a bike kids. Its summer. Pick up a paper delivery route .
11123,0,"$3 you call its all night at Babylon Show Club. Text me for details.  480 252 4507  Hot Chicks, Booze and Special Guests.  Come o ..."
11124,1,$400 to fix my car... trying to figure out where Im gonna cut it from. Its been 6mos I guess I could go back to work I just dont wanna 
11125,1,$4000+ phone bill. don't call my cell. booo 
11126,1,"$430 later all the animals have their shots, tests, and preventative stuff! Do not like annuals. "
11127,1,"$44.30 cheapest delivery to order the Sam &amp; Max Celebration special  REALLY want it, you really need a UK store @telltalegames"
11128,1,$5 threadless til next Monday! T-shirt buying time 
11129,0,$60 down in just over an hour. Bad poker night. 
11130,1,"$67 for my books, no complaints. 67 more than i had plus i'm on book voucher! "
11131,1,$ANR down 7% 
11132,1,"$ES_F interestign setup,the FED is forced to buy bonds,whic pressures stocks,while the gvnmt spins news to raise stocks,left&amp;right hand "
11133,1,$ES_F My writing is getting worse with Twitter. LOL Trying to trade and type makes me sound foreign. 
11134,1,"$EURUSD,when your stopped out,get u and try again  keeps making pocket money LOL"
11135,0,$FAS ; most banks are trading higher in Europe ; good day for $FAS again 
11136,1,$GBPJPY covered short position giving back my session gains ...perfect lesson on the consequences of not cutting your losses quick 
11137,1,$HL announces private placement; heads straight down the toilet bowl. 
11138,1,$MS choppy waters so jumped ship - way too soon 
11139,1,$MSFT #Bing &gt;&gt;&gt; maybe they should rethink the name  &quot;bing - meaning prison or jail - www.urbanup.com &quot; LOL! #MKT
11140,1,(Gone to work now  Boo)
11141,1,(Hopefully) Going to the movies today!! 
11142,1,(I miss my twiggas) 
11143,1,"(I) Ooh, I have cookies!! "
11144,1,(Illegal?) construction noise on Suffolk and Delancey way after 10pm and again at 6am. Let me sleep! 311 not helpful 
11145,1,"(inspector gadget) is in my head.  anyways, night kids."
11146,1,(Jess) is watching the mtv movie awards.  
11147,1,(k) no sleep is bad for my moods.... 
11148,1,(Kelly) slept for 11 hours! WOOOOW! I'm well rested! 
11149,1,(L) ice grande half-sweet French vanilla soy milk from Starbucks means summaa's coming !!! 
11150,1,"(mcfly fans x jbros fans) it's like hooligans, haha  we'll win!"
11151,1,"(must tell myself) I love my Job, I love my job, I love my JOB, I LOVE MY JOB! "
11152,1,(my feetsies hurt  and im ready to go home)
11153,1,(Nina) just got done blogging my thoughts on last night... Now lying in bed with theraflu 
11154,1,"(no-one probably cares about it, but...) It was my favourite show on T.V.  Won't be the same without him, I think he's really funny.  "
11155,1,(NSFW) http://bit.ly/16Vkhs funniest thing I have read in a while... 
11156,1,"-(o|o)- i can see you  science  meh.. with the ppls iluv &lt;3 ...Jess-Hayley-Taylor and KAKA but poor her, she had 2 movexx"
11157,1,(OFF) GOODNIGHT LAOS!! What a wonderful day!!! Its been a day! I have to go.. Tomorrow is CHILDREN'S DAY!! Talk to you later!! o_O 
11158,1,"(ok blip, behave here) .. good morning to @patricia_coelho  ? http://blip.fm/~5h8ry"
11159,1,"(OOC: I guess everyone is off  I'm bummed that there still is no Emmett! Ughhh. Anyways, I'll be on in the AM. xoxo)"
11160,1,"(Owner) Just blocked 11 ad/spam merchants from following this account, six of whom were clones of each other "
11161,1,(ps: ad) Advertisement: how do you guys handle fax?  i want to receive them via email. no hassle. anyone tried MyFax?  http://is.gd/Kcrj
11162,1,(roflayi means rolling on the floro laughing at you idiot)   !! teehee 
11163,1,(shakes fist in the air)  brown out! 
11164,1,(sigh) i saw him...... really sad dat i couldnt go downstairs to hug him ..... im crazy about him!!!! 
11165,1,"(sigh) just disappointed is all... we had plans to do kid-free things together (golf, weekend away, movies... hell DATING!) now he can't "
11166,1,(sigh) Misses that she is gone. Forever. 
11167,0,"(sigh)...mkay, let's get focused again...* lol time to write!! "
11168,1,(sigh)I dunno if I want to go to AX anymore 
11169,1,(sniffs sniffs) Crying over a story....so lame 
11170,0,(Sobering) stuff we learned at the zoo: I weigh slightly less than a baby elephant. Sigh    #fb
11171,0,(sorry cant type too exciting  )
11172,0,"(symphonysoldier.com) OMG. So shocked. I mean seriously Ian? Out of all the people in the world, I never expected this! You'll be missed. "
11173,1,(T_T) The Ride didnt play Aimee's request 
11174,0,(teary) My GOD we have it so easy! 
11175,1,(Tom) Home brewing some beer today...yum 
11176,0,(try that again) Hope you have some &quot;foldin' money&quot; 4 2nite  ! Johnny Kemp - &quot;Just Got Paid&quot; (Soul Train Video) ? http://blip.fm/~79i0u
11177,0,(Trying to) Manage his projects among raptors 
11178,0,"(via @mundens) @ferrouswheel #Kidneythieves : sounds ike a cross between Manson, NiN, &amp; Garbage!  http://twitter.com/mundens/statuses/ ..."
11179,1,$MVIS will announce financing very soon.  I wish it was non-dilutive but I tave no reason to believe otherwise.  Bend over.  Still long 
11180,0,&amp; (sorry to say) a better 4th album...it's BAD!  @DawnieMichTodays artist is India Arie. She needs more airplay and better promotion!!!
11181,0,&amp; @dj_flexONEe.. i actually DO have it but its not bad enough that i cant do anything loll but poor pitbull girl 
11182,0,&amp; @SteeveB @SylvainPaley May the Tri-Force be with you 
11183,0,&amp; 3O FSA Not On Libby This Time 
11184,0,&amp; a kenshin who sounds like cordelia who sounds like ed. hooray~ 
11185,1,&amp; Alison Keough &amp; Michelle Cormier  ! .. is getting alison set up with this buisnesss ; )
11186,1,&amp; btw... Good Morning Twitters!!!  hope u all have a crunk weekend &amp; remember to always stay on ur grind... Positively!
11187,1,&amp; Buck are @ The Living Desert &amp; it's hella hot 
11188,1,&amp; for everyone asking....srry babes!! I'm not goin live tonite!  ill try to make it happen sumtime tmrrw...
11189,1,&amp; Happy birthday @mr_suh!  
11190,1,&amp; I am studying!! Tomorrow is the first day big test!! Wish me luck!! Bye!! 
11191,1,&amp; i cant believe i.got my ass whopped last night by my 5yr old cusin playing ds mario racing kart. smh she had a good time beating me! 
11192,1,&amp; I can't find my visor 
11193,1,"&amp; I feel Like Sleeping x) . So bored , Bored , Bored . Nothing to eat ! Gonna Strave to death "
11194,0,"&amp; i gotta say..HE'S SO COOL RIGHT NOW! omgomgomg, aft not seeing him for a day..lol, i just think that he's different and much coolerrr!! "
11195,1,&amp; i had suuuuch a fun night w/ @coleycannoli 
11196,1,&amp; I just feel like going for the simpler option; but then I end up unhappy 
11197,1,&amp; i know that u see what u r doing to me tell me why . -. I CAN'T SLEEP 
11198,0,&amp; i played that shit out till the battery died ahaha!...good nite everyone 
11199,0,&amp; I'd like to thank @anthonycastro3 &amp; @whateverr05 for being really good genuine friends. Love you guys more than words can say 
11200,0,&amp; im up again. i hate bad dreams 
11201,0,&amp; I've also got a flea bite under my chin  and it itches more than anything in the entire world!
11202,1,&amp; Katie just died their hair the same color. 1st time I've ever dyed anyone hair ;) I love our marriage 
11203,1,&amp; loci too? locuses/loci whatever it is! PLEASE AND THANKS  no websites helping me at all.
11204,1,&amp; me voy  The next is last update
11205,0,&amp; more I seemed to have missed following  &gt;&gt;@teamwinnipeg @cherrybocks @doroftei @rfengineer @critters62
11206,1,&amp; my mom is giving me hella attitude for no reason.  ugh. fml some more.
11207,1,"&amp; my phone's dead. left charger back in shah alam. will buy a new one tmrw. in the mean time, twitter people "
11208,1,&amp; new moon looks AMAZING! ;D woo! &amp; i less than three zac efron. 
11209,1,"&amp; not 2 mention i had 2 blue water 4 minute timers!Time sure goes fast!I put shampoo, conditioner,then body wash-shamp&amp;cond:sunsilk brand "
11210,1,&amp; now im mad i gotta go to sleep lol but i cant hold my eyes open so my twitter conversation will have 2b saved til 2marrow 
11211,0,&amp; now Im off skools  Then go 2 the mall &amp; buy myself those ear rings. Heck yes! Love u guys! B safe &amp; Happy 4/20 every1! Lol -Lily 
